"age","prior_job_count","department","proportion_401K","starting_salary","separated_ny","days_to_separate","job_level"
46.24,8,"human_resources",1,92446,1,1,"A"
48.94,11,"human_resources",0.23,98266,0,1,"A"
36.01,6,"customer_service",0.04,72154,0,44.63,"A"
49.84,14,"it_support",0.18,100109,0,11.06,"A"
40.97,6,"customer_service",0.59,82066,0,124.54,"E"
48.25,13,"it_support",0.2,96691,0,4.11,"C"
45.91,10,"human_resources",0.82,91843,1,1,"B"
44.72,8,"customer_service",0.07,88999,0,69.83,"A"
43.23,5,"human_resources",0.36,86165,0,1,"E"
43.41,4,"human_resources",0.97,86526,0,1,"C"
41.76,4,"it_support",0.61,83179,1,1.62,"E"
38.59,10,"human_resources",0.59,77145,0,1,"A"
39.04,5,"human_resources",0.25,78079,0,1,"D"
41.99,15,"it_support",0.63,83779,0,7.69,"E"
40.65,7,"human_resources",0.53,81585,0,1,"D"
45.86,8,"it_support",0.18,91824,0,5.8,"E"
46.63,8,"human_resources",0.73,93318,1,1,"D"
47.02,6,"it_support",0.98,94227,0,0.18,"E"
48.82,12,"customer_service",1,97654,0,24.34,"D"
43.8,14,"human_resources",0.05,87420,0,1,"B"
46.3,11,"customer_service",0.93,92861,0,47.2,"D"
45.3,10,"human_resources",0.97,90271,0,1,"E"
49.86,11,"human_resources",0.7,99560,1,1,"E"
45.46,8,"human_resources",0.72,91216,0,1,"B"
44.89,13,"human_resources",0.39,89139,1,1,"D"
40.02,10,"it_support",1,79398,0,7.5,"D"
48.48,6,"human_resources",1,97212,1,1,"B"
42.32,15,"human_resources",0.62,84716,0,1,"B"
43.09,4,"human_resources",1,86147,0,1,"E"
48.03,12,"human_resources",0.69,96545,0,1,"E"
44.57,10,"human_resources",0.99,88846,1,1,"B"
38.14,7,"human_resources",0.95,76456,0,1,"C"
40.7,10,"human_resources",0.28,81451,0,1,"C"
46.58,7,"customer_service",0.99,92620,1,21.32,"B"
44.55,4,"human_resources",0.39,89112,0,1,"D"
50.95,12,"it_support",0.3,102323,0,14.47,"D"
48.92,9,"customer_service",0.05,98071,0,5.54,"B"
41.54,9,"human_resources",0.63,82958,0,1,"A"
53.76,10,"customer_service",0.06,107121,0,33.88,"E"
46,9,"human_resources",0.88,91581,1,1,"A"
46.74,10,"customer_service",0.24,93682,0,45.98,"D"
43.04,8,"customer_service",1,86350,0,17.65,"C"
42.81,4,"human_resources",0.93,84867,0,1,"E"
45.75,2,"customer_service",0.98,91677,0,119.28,"E"
46.1,6,"it_support",0.66,91504,0,6.52,"E"
47.42,7,"it_support",0.99,94632,0,3.71,"B"
39.87,6,"human_resources",0.81,79672,1,1,"B"
43.48,10,"it_support",0.92,87290,1,1.55,"B"
40.79,5,"customer_service",0.03,82081,0,8.17,"C"
39.93,9,"human_resources",0.22,79981,1,1,"D"
38.46,6,"human_resources",0.82,76773,0,1,"C"
47.62,12,"human_resources",0.88,95327,0,1,"B"
40.53,10,"it_support",0.58,80878,0,8.62,"E"
45.02,5,"human_resources",0.97,89992,0,1,"E"
43.27,12,"human_resources",0.77,86950,1,1,"B"
49.67,9,"human_resources",0.91,98848,0,1,"E"
48.88,5,"human_resources",0.59,97619,0,1,"A"
43.21,9,"it_support",0,86364,0,3.39,"C"
40.59,5,"it_support",0.33,80889,0,3.6,"E"
43.54,11,"human_resources",0.94,87532,1,1,"C"
50.65,12,"customer_service",0.51,101175,0,2.75,"C"
46.45,6,"human_resources",0.5,92548,0,1,"E"
49.13,8,"it_support",0.23,99041,0,6.22,"E"
48.61,7,"it_support",0.25,98030,0,12.55,"E"
53.44,9,"it_support",0.24,107477,1,6.08,"B"
45.94,12,"customer_service",0.06,92374,0,7.22,"B"
47.53,9,"customer_service",0.79,95261,0,148.12,"D"
52.72,6,"customer_service",0.81,105581,0,156.58,"A"
42.28,13,"it_support",0.05,84465,0,9.37,"B"
43.91,15,"human_resources",0.26,87894,0,1,"D"
43.95,8,"human_resources",0.57,87678,1,1,"E"
41.89,16,"it_support",0.52,84176,0,0.96,"D"
36.55,11,"customer_service",0.01,73274,0,25.35,"C"
44.8,15,"human_resources",0.48,89785,1,1,"E"
40.37,9,"customer_service",0.05,80948,0,67.98,"A"
47.3,14,"customer_service",1,95130,0,8.17,"C"
48.83,8,"it_support",0.11,97383,1,4.18,"D"
45.19,6,"human_resources",1,89816,1,1,"C"
41.57,8,"customer_service",0.41,83876,0,2.51,"C"
40.9,9,"human_resources",0.79,81769,0,1,"C"
43.85,6,"it_support",0.74,87404,1,8.08,"D"
49.69,11,"human_resources",0.97,99717,1,1,"E"
46.58,14,"customer_service",0.57,92997,0,27.02,"D"
46.76,7,"human_resources",0.9,93521,0,1,"B"
42.25,7,"human_resources",0.39,83977,0,1,"E"
45.2,9,"customer_service",0.77,91264,0,74.54,"E"
44.13,7,"customer_service",0.52,88587,0,16.74,"C"
42.1,13,"it_support",1,84235,0,12.82,"E"
39.27,9,"customer_service",0.19,78139,0,2.22,"D"
40.65,5,"it_support",0,81278,1,2.78,"A"
46.04,10,"it_support",0.16,92107,0,11.82,"B"
43.6,10,"it_support",0.94,87072,1,3.82,"B"
44.49,15,"human_resources",0.43,88766,0,1,"E"
37.27,5,"human_resources",0.96,74501,1,1,"A"
47.69,17,"customer_service",0.13,95231,0,171.04,"A"
43.95,9,"human_resources",0.96,88018,0,1,"D"
42.41,6,"human_resources",0.93,84811,1,1,"D"
46.45,8,"customer_service",0.04,93384,0,0.95,"E"
46.27,13,"customer_service",0.73,92423,0,180.71,"A"
50.38,11,"customer_service",0.99,101309,1,18.96,"D"
48.55,8,"human_resources",1,97359,0,1,"B"
49.01,10,"customer_service",0.17,97892,1,0.95,"C"
47.92,6,"human_resources",0.34,95633,0,1,"D"
49.1,9,"customer_service",0.99,98220,0,111.4,"D"
38.21,7,"human_resources",0.15,76099,1,1,"D"
44.22,6,"customer_service",0.06,88589,0,58.38,"B"
42.3,10,"human_resources",0.36,84704,1,1,"A"
41.79,8,"it_support",1,82674,0,12.3,"B"
46.07,4,"human_resources",0.32,92537,0,1,"A"
35.16,6,"human_resources",0.52,70410,0,1,"A"
38.53,7,"it_support",0.99,77254,0,9.21,"A"
46.34,8,"human_resources",0.12,92278,1,1,"C"
49.5,5,"human_resources",0.35,98601,0,1,"D"
40.63,11,"it_support",0.95,81573,0,7.89,"E"
50.2,11,"it_support",0.12,100087,0,2.32,"B"
40.88,6,"customer_service",0.88,82374,0,60.99,"B"
49.36,11,"human_resources",0.33,98252,0,1,"B"
47.31,10,"customer_service",0.78,94965,0,40,"A"
44.87,11,"human_resources",0.81,89395,0,1,"A"
39.25,8,"it_support",0.86,78688,0,2.91,"D"
42.53,10,"human_resources",0.42,84758,1,1,"A"
46.9,11,"human_resources",0.99,93699,0,1,"E"
38.82,8,"customer_service",0.07,77581,0,7.6,"A"
37.13,5,"customer_service",0.73,74121,0,115.09,"E"
43.77,8,"it_support",0.08,87845,0,11.07,"D"
43.32,9,"it_support",0.12,86644,0,10.37,"D"
46.45,10,"customer_service",0.85,92603,0,85.34,"C"
50.76,8,"customer_service",0.02,101819,0,55.58,"C"
41.17,8,"customer_service",0.04,82344,1,12.01,"E"
36.64,11,"it_support",0.74,73561,1,2.76,"B"
35.86,7,"human_resources",0.93,71969,1,1,"C"
50.81,10,"it_support",0.98,101213,0,1.38,"E"
49.8,7,"human_resources",0.97,99496,1,1,"C"
44.7,7,"customer_service",1,89485,0,24.06,"D"
47.41,8,"it_support",0.17,95021,0,1.19,"D"
42.79,12,"customer_service",0,85760,0,57.24,"C"
49.83,11,"human_resources",0.96,99383,0,1,"B"
51,6,"human_resources",0.13,101932,0,1,"A"
43.99,5,"human_resources",1,87935,0,1,"A"
39.5,14,"it_support",0.46,78994,1,3.79,"C"
42.87,10,"it_support",1,85691,1,3.25,"E"
50.39,14,"human_resources",0.07,100809,1,1,"C"
45.91,14,"it_support",0.28,91944,1,2.16,"B"
44.24,13,"human_resources",0.89,88378,0,1,"E"
47.23,12,"customer_service",0.61,94451,0,57.83,"D"
48.65,7,"customer_service",0.33,97977,0,13.91,"A"
45.32,12,"human_resources",0.14,90687,1,1,"C"
52.12,12,"human_resources",0.65,104033,1,1,"D"
39.44,9,"human_resources",0.03,79101,1,1,"A"
45.2,9,"human_resources",0.89,90123,0,1,"C"
50.94,11,"customer_service",0.27,101709,0,331.8,"B"
44.61,10,"customer_service",0.33,89529,0,9.06,"C"
45.11,7,"it_support",0.36,89964,0,3.79,"E"
44.92,12,"customer_service",0.87,90271,0,2.67,"A"
41.98,7,"it_support",0.99,84001,0,7.47,"D"
49.25,12,"customer_service",0.67,98430,0,29.69,"E"
40.66,6,"human_resources",0.57,81225,0,1,"D"
44.5,13,"human_resources",0.96,89272,1,1,"D"
48.35,10,"human_resources",0.94,97074,0,1,"A"
54.39,7,"it_support",0.44,108741,0,17.24,"E"
34.72,10,"customer_service",0.49,69337,0,9.12,"A"
41.02,9,"customer_service",0.97,82076,0,166.54,"A"
37.58,7,"human_resources",0.61,75355,0,1,"B"
47.22,7,"it_support",0.84,94165,0,6.77,"A"
46.43,9,"customer_service",0.83,92508,1,6.68,"D"
44.06,7,"human_resources",0.67,88178,0,1,"D"
45.46,10,"customer_service",0.02,91243,0,14.96,"D"
46.94,7,"human_resources",0.98,94001,0,1,"B"
49.95,10,"customer_service",0.99,100107,0,0.94,"B"
46.69,7,"it_support",0,93280,1,1.49,"A"
43.77,9,"customer_service",0.57,87433,0,76.49,"C"
43.07,9,"human_resources",0.77,85446,0,1,"E"
45.33,16,"it_support",0.43,90774,1,3.36,"C"
45.88,13,"human_resources",0.96,91428,0,1,"B"
51.08,15,"it_support",0.01,102259,0,3.7,"C"
49.97,9,"it_support",0.9,99455,0,13.79,"B"
45.25,7,"it_support",1,90317,0,2.54,"A"
49.83,10,"human_resources",0.98,99843,0,1,"C"
44.12,5,"human_resources",0.57,88181,1,1,"E"
42,6,"it_support",0.82,84714,1,5.04,"E"
42.73,8,"it_support",0.93,85269,0,9.75,"A"
42.73,9,"human_resources",0.04,85568,0,1,"C"
46.02,8,"human_resources",0.66,91976,1,1,"E"
44.4,4,"customer_service",0.76,88995,0,5.41,"C"
36.63,6,"it_support",0.81,73244,0,9.97,"D"
48.1,11,"human_resources",1,96198,1,1,"E"
47.1,10,"customer_service",0.91,94059,0,11.84,"C"
42.96,8,"human_resources",0.8,86381,1,1,"C"
42.97,15,"customer_service",0.51,86323,0,103.09,"D"
45.82,8,"human_resources",0.98,91800,1,1,"C"
46.39,9,"human_resources",0.87,92946,1,1,"E"
43.85,11,"customer_service",0.49,87502,0,34.72,"C"
42.87,10,"customer_service",0.18,85285,0,69.89,"E"
41.63,11,"human_resources",0.94,83672,0,1,"D"
44.07,9,"human_resources",0.97,88281,0,1,"D"
43.96,11,"customer_service",0.16,88517,1,5.99,"A"
44.1,10,"it_support",0.33,87753,1,4.02,"C"
42.06,9,"human_resources",0.94,84240,1,1,"B"
44.89,12,"human_resources",0.32,89866,0,1,"C"
43.58,11,"human_resources",0.23,86522,1,1,"E"
42.11,4,"customer_service",0.11,84516,0,106.14,"D"
35.98,7,"human_resources",0.99,71741,1,1,"C"
50.82,12,"it_support",0,101551,0,4.29,"C"
42.46,6,"customer_service",0.79,84762,1,34.3,"A"
42.79,12,"human_resources",0.87,85215,1,1,"B"
42,5,"customer_service",0.13,83982,1,5.43,"B"
46.72,8,"human_resources",0.94,94087,1,1,"E"
50.03,10,"it_support",1,99665,0,3.62,"D"
47.76,8,"human_resources",0.65,95635,1,1,"B"
43.75,8,"customer_service",0.35,88170,0,110.96,"C"
47.98,6,"customer_service",0.67,95979,0,69.89,"C"
46.48,4,"human_resources",0.99,92834,0,1,"C"
49.96,12,"customer_service",0.12,99931,0,95.73,"B"
48.32,9,"human_resources",1,96419,1,1,"A"
48.02,10,"human_resources",0.98,96081,0,1,"A"
41.44,5,"customer_service",0.91,83354,0,52.95,"B"
40.97,15,"it_support",0.97,81506,0,6.88,"C"
42.02,8,"human_resources",0.29,83614,0,1,"A"
48.09,4,"it_support",0.03,96186,0,8.9,"C"
46.39,11,"human_resources",0.49,92784,0,1,"E"
45.28,9,"customer_service",0.83,91002,0,98.12,"A"
41.98,7,"customer_service",0.13,84661,0,21.1,"D"
52.4,11,"human_resources",0.7,104138,0,1,"C"
48.05,9,"human_resources",0.39,95761,0,1,"D"
44.7,7,"human_resources",0.44,89782,1,1,"D"
39.43,7,"human_resources",0.79,78885,0,1,"A"
43.68,8,"human_resources",0.58,86962,1,1,"C"
43.95,11,"it_support",0.56,87854,1,2.96,"C"
46.97,12,"human_resources",0.84,93600,1,1,"C"
38.94,8,"customer_service",0.02,77562,1,0.31,"D"
51.22,15,"it_support",0.93,102475,0,2.84,"D"
42.86,9,"human_resources",0,85721,0,1,"A"
47.37,8,"it_support",0.92,94892,0,7.45,"A"
46.29,9,"human_resources",1,92709,0,1,"C"
39.65,7,"it_support",0.95,79465,1,1.67,"A"
48.37,10,"customer_service",0.69,96518,0,22.19,"E"
45.93,6,"customer_service",0.22,92014,0,51.91,"B"
37.56,10,"human_resources",0.7,74841,0,1,"B"
43.84,5,"customer_service",0.99,88227,0,54.41,"C"
44.7,16,"customer_service",0.9,89394,0,24.86,"B"
44.29,7,"customer_service",0.22,88815,1,20.41,"C"
45.07,11,"human_resources",0.98,90784,1,1,"C"
48.62,10,"human_resources",0,97283,1,1,"A"
44.23,4,"customer_service",0.29,88198,0,25.41,"E"
46.64,8,"customer_service",0.95,93718,0,30.59,"D"
41.33,9,"human_resources",0.96,82794,0,1,"A"
50.65,13,"human_resources",0.96,101141,0,1,"C"
51.42,11,"customer_service",0.72,103436,0,1.43,"C"
43.4,9,"it_support",0.28,86485,0,3.21,"B"
46.91,11,"human_resources",1,93986,1,1,"B"
40.06,9,"human_resources",0.02,80304,1,1,"B"
41.45,4,"human_resources",0.55,82278,1,1,"B"
40.85,8,"human_resources",0.99,81894,0,1,"C"
41.69,8,"customer_service",0.29,83484,1,23.04,"C"
40.35,13,"customer_service",0.93,80770,0,54.38,"E"
46.54,8,"human_resources",1,93211,0,1,"C"
44.36,4,"customer_service",0.73,89166,0,21.51,"E"
53.3,13,"human_resources",0.7,106759,1,1,"D"
48.67,10,"customer_service",0.25,96865,0,69.76,"D"
48.07,8,"human_resources",0.19,96320,1,1,"D"
50.35,11,"customer_service",0,101012,0,26.25,"C"
42.42,12,"human_resources",0.9,84819,0,1,"D"
41.18,10,"human_resources",0.16,82272,1,1,"C"
38.37,8,"customer_service",0,76836,0,117.85,"B"
40.92,9,"human_resources",1,82092,0,1,"D"
39.27,5,"human_resources",0.1,78633,1,1,"C"
39.87,7,"human_resources",0.98,79650,1,1,"B"
48.5,8,"it_support",0.75,97568,0,8.89,"A"
41.44,5,"customer_service",0.75,82537,0,67.46,"C"
47.56,6,"it_support",0.65,95163,0,9.32,"D"
41.34,8,"it_support",0.94,82711,0,8.96,"C"
51.04,12,"customer_service",1,101794,0,25.62,"E"
43.55,6,"customer_service",0,87113,0,64.88,"A"
43.75,13,"it_support",0.6,86817,0,17.93,"A"
44.64,6,"customer_service",0.37,89205,0,50.62,"B"
40.55,7,"it_support",0.58,80860,1,6.5,"C"
49.03,11,"it_support",0.12,97888,0,5.08,"D"
36.61,4,"customer_service",1,73185,0,43.44,"B"
42.95,13,"human_resources",0.21,85798,1,1,"D"
51.12,11,"human_resources",0.99,102268,0,1,"E"
48.45,7,"human_resources",0.85,97162,0,1,"E"
44.12,6,"customer_service",0.7,88001,0,52.04,"B"
47.66,12,"customer_service",0.81,94357,0,16.38,"E"
47.03,8,"it_support",1,93844,1,1.79,"C"
41.67,8,"customer_service",0.54,82987,0,107.87,"B"
39.18,4,"customer_service",0.41,78306,0,173.93,"A"
45.63,5,"human_resources",0.02,91118,0,1,"B"
43.13,5,"human_resources",0.08,86450,0,1,"B"
46.34,8,"it_support",0.95,91904,1,2.88,"C"
43.08,15,"customer_service",0.57,86417,0,10.87,"E"
45.01,8,"human_resources",0.02,89867,0,1,"B"
42.37,9,"human_resources",0.53,85073,0,1,"D"
43.05,9,"human_resources",0.08,85743,0,1,"A"
45.73,8,"human_resources",0.66,91422,0,1,"B"
44.66,11,"customer_service",0.04,89818,0,0.98,"E"
44.29,5,"human_resources",0.46,88425,0,1,"C"
47.7,9,"customer_service",0.74,94899,0,88.61,"C"
42.1,9,"human_resources",1,84077,1,1,"B"
47.1,12,"it_support",0.4,94258,0,6.96,"E"
48.78,7,"human_resources",0.59,97859,1,1,"A"
43.56,13,"human_resources",0.28,86794,1,1,"A"
46.96,6,"it_support",1,94237,0,5.92,"A"
41.67,7,"human_resources",0.7,83290,1,1,"B"
42.04,9,"human_resources",0.97,83699,0,1,"D"
47.84,6,"it_support",0.16,95507,1,1.18,"E"
47.42,6,"human_resources",1,94707,1,1,"D"
52.14,5,"human_resources",0.97,104362,0,1,"D"
43.04,10,"human_resources",0.1,86348,1,1,"D"
49.24,5,"it_support",0.94,98649,0,11.78,"D"
47.37,12,"human_resources",0.64,94909,0,1,"D"
43.43,9,"customer_service",0.49,86805,0,117.31,"A"
48.53,6,"it_support",0.29,97342,0,7.46,"C"
44.62,6,"human_resources",0.91,89842,0,1,"B"
49.44,7,"human_resources",0.05,99124,1,1,"B"
40.64,6,"customer_service",0.61,81316,0,45.68,"D"
41.77,10,"customer_service",0.56,83177,0,95.62,"B"
43.65,9,"human_resources",0.97,87785,0,1,"C"
40.96,4,"human_resources",0.93,81649,1,1,"C"
47.8,7,"customer_service",1,95295,0,31.01,"A"
42.74,10,"it_support",0.77,85039,0,11.17,"E"
45.14,8,"human_resources",0.97,90429,0,1,"E"
44.11,8,"human_resources",0.64,87932,0,1,"C"
44.53,22,"human_resources",0.85,89335,1,1,"B"
45.11,9,"human_resources",0.88,89706,1,1,"B"
46.52,5,"customer_service",0.07,92923,0,32.72,"B"
44.6,5,"it_support",0.37,89026,0,6.13,"D"
39.89,9,"human_resources",0.68,79536,0,1,"A"
43.82,10,"customer_service",0.1,87545,0,62.86,"D"
47,9,"customer_service",0.17,94485,0,30.43,"A"
43.05,7,"customer_service",0.24,86546,0,56,"D"
44.79,7,"it_support",0.81,89083,0,7.46,"E"
42.4,6,"it_support",0.39,84914,0,9.44,"A"
46.91,10,"customer_service",0.72,94097,0,27.24,"B"
51.94,8,"it_support",1,103743,0,9.51,"C"
47.12,8,"human_resources",0.33,94473,1,1,"E"
44.94,7,"human_resources",0.41,88819,0,1,"D"
43.98,8,"customer_service",0.62,87593,0,75.37,"B"
40.8,3,"human_resources",0.16,81841,1,1,"C"
47.09,13,"it_support",0.69,94453,0,5.95,"D"
35.68,6,"customer_service",0.06,71347,0,187.84,"B"
48.85,15,"it_support",0.26,97785,0,4.49,"B"
44.28,8,"it_support",0.97,88674,0,7.92,"B"
45.46,10,"human_resources",0.02,90994,0,1,"D"
43.46,11,"human_resources",0.11,87118,0,1,"E"
45.65,8,"human_resources",0.89,91556,0,1,"B"
38.47,9,"human_resources",0.93,76863,0,1,"E"
39.2,5,"it_support",0.96,78941,1,4.33,"C"
42.51,11,"human_resources",0.12,84786,1,1,"E"
42.97,6,"human_resources",0.09,85396,0,1,"E"
41.06,6,"human_resources",0.74,82104,1,1,"E"
45.7,11,"customer_service",0.72,91273,0,3.17,"E"
46.48,7,"human_resources",0.9,92851,0,1,"E"
41.25,11,"customer_service",0.11,82564,0,27.68,"D"
47.88,14,"human_resources",0.58,95687,0,1,"B"
44.93,9,"human_resources",0.93,89885,1,1,"C"
47.34,6,"it_support",1,94968,0,5.96,"D"
44.13,2,"customer_service",0.74,88031,0,131.72,"D"
41.51,9,"human_resources",0.73,83159,1,1,"D"
45.15,10,"it_support",0.12,89470,1,5.14,"C"
50.1,9,"customer_service",0.2,99892,0,14.32,"B"
47.77,8,"human_resources",0.14,96134,0,1,"C"
42.16,15,"it_support",0.98,83781,0,12.22,"D"
44.11,8,"customer_service",0.24,87856,0,37.59,"E"
43.11,10,"customer_service",0.5,86148,0,48.44,"D"
42.47,10,"human_resources",1,84365,1,1,"D"
45.74,7,"human_resources",0.34,91122,1,1,"D"
45.77,14,"human_resources",0.99,91576,0,1,"C"
44.75,5,"it_support",0.98,89460,0,9.31,"D"
47.53,7,"customer_service",0.62,95385,0,144.42,"A"
42.36,11,"customer_service",0.64,85353,0,38.37,"C"
49.51,5,"customer_service",0.17,99059,1,2.42,"C"
45.1,10,"it_support",0.9,89543,0,8.72,"E"
52.3,12,"customer_service",0.01,104698,0,97.25,"B"
46.05,8,"human_resources",1,92025,1,1,"A"
42.61,8,"it_support",0.92,84822,0,4.38,"E"
43.59,8,"customer_service",0.12,87435,0,3.36,"E"
42.21,5,"it_support",0.92,84364,0,3.62,"B"
45.1,6,"human_resources",0.72,90032,1,1,"A"
43.93,10,"human_resources",0.21,87905,1,1,"B"
45.02,9,"human_resources",0.9,89709,0,1,"B"
44.48,6,"human_resources",0.23,88794,0,1,"C"
45.09,10,"human_resources",0.96,89757,0,1,"E"
37.88,4,"human_resources",0.92,75804,0,1,"E"
46.55,10,"customer_service",0.45,93280,0,43.37,"E"
43.3,6,"human_resources",0.39,86099,1,1,"A"
42.36,11,"customer_service",0.19,84533,0,27,"B"
43.25,12,"it_support",0,86071,0,12.08,"A"
44.67,5,"it_support",0.56,89380,0,8.43,"A"
46.18,8,"it_support",0.83,92571,1,4.69,"D"
45.22,12,"human_resources",0.97,90113,1,1,"D"
43.71,13,"human_resources",0.86,87372,1,1,"D"
53.72,8,"human_resources",0.5,107495,1,1,"A"
50.11,9,"it_support",0.5,100720,0,5.07,"C"
44,6,"it_support",0.67,88044,0,12.97,"C"
40.02,10,"customer_service",0.97,79890,1,42.37,"E"
44.03,5,"human_resources",0.12,88478,1,1,"B"
41.75,8,"it_support",0.77,83744,0,6.68,"D"
47.82,14,"it_support",1,96092,0,5.43,"A"
41.91,10,"customer_service",0.07,83616,0,47.09,"E"
44.56,7,"customer_service",0.57,89361,0,94.49,"C"
44.25,9,"human_resources",0.08,88116,0,1,"C"
48.63,6,"customer_service",0.88,96662,0,29.9,"B"
52,12,"human_resources",1,103904,0,1,"A"
44.76,11,"human_resources",0.48,89530,1,1,"B"
46.28,8,"human_resources",0.29,92496,1,1,"C"
47.34,7,"it_support",0.75,94849,0,12.12,"A"
42.97,8,"customer_service",0.44,85555,0,7.63,"A"
42.28,11,"it_support",0.06,84731,0,7.55,"D"
41.05,8,"human_resources",0.05,82038,0,1,"C"
52.31,12,"it_support",0.18,103806,0,16.83,"E"
42.92,7,"human_resources",0.93,85896,0,1,"D"
46.18,10,"it_support",0.6,92905,0,7.99,"C"
45.38,12,"it_support",0.78,90617,0,1.93,"A"
40.35,9,"human_resources",0.06,80394,1,1,"D"
45.37,9,"customer_service",0.95,90566,0,18.13,"A"
45.16,5,"customer_service",0.6,90326,0,197.24,"A"
43.91,7,"it_support",0.76,87777,0,13.35,"B"
43.51,11,"human_resources",0.97,87086,0,1,"B"
44.28,7,"human_resources",0.35,88876,0,1,"C"
45.61,9,"human_resources",1,91335,0,1,"D"
48.49,13,"customer_service",0.52,97139,0,19.18,"A"
48.48,6,"it_support",1,97234,0,9.78,"D"
44.54,4,"human_resources",1,88401,1,1,"D"
43.17,8,"human_resources",0.95,86413,0,1,"C"
45.1,9,"it_support",0.04,90121,1,6.43,"B"
46.16,7,"customer_service",0.87,92206,0,13.15,"A"
46.33,8,"human_resources",0.47,92697,1,1,"C"
44.48,7,"it_support",0.04,89118,1,2.76,"C"
40.63,14,"human_resources",0.07,81062,1,1,"A"
47.13,12,"it_support",0.99,94412,0,13.46,"C"
45.33,11,"human_resources",0.12,90349,0,1,"D"
45.68,8,"human_resources",0.01,91493,1,1,"B"
43.15,9,"it_support",0.04,86022,0,9.19,"D"
39.81,8,"customer_service",0.01,79706,0,7.77,"A"
42.38,6,"human_resources",1,84715,1,1,"A"
42.03,9,"it_support",0.47,84120,1,2.81,"E"
48.98,16,"human_resources",0.63,97946,0,1,"E"
41.78,9,"customer_service",0.9,83643,0,9.72,"A"
48.19,11,"customer_service",0.28,95958,0,27.04,"C"
41.01,6,"human_resources",0.55,81794,0,1,"E"
42.3,10,"human_resources",0.52,84424,0,1,"C"
36.33,11,"human_resources",0.48,72498,0,1,"C"
42.5,8,"human_resources",0.98,85387,0,1,"E"
43.69,8,"human_resources",0.98,87249,1,1,"D"
47.26,9,"customer_service",1,94445,0,39.78,"B"
47.14,5,"human_resources",0.78,94342,1,1,"D"
43.52,5,"it_support",0.98,86938,0,10.9,"B"
51.96,9,"customer_service",0.14,103596,0,86.08,"D"
46.52,9,"customer_service",0.19,92420,0,93.57,"C"
33.52,7,"it_support",0.53,67017,0,13.43,"D"
47.3,10,"customer_service",0.96,94403,0,10.47,"A"
45.37,4,"customer_service",0.6,90171,0,52.51,"E"
46.65,8,"it_support",0.18,92626,0,12.02,"C"
40.38,4,"human_resources",1,80539,0,1,"B"
47.49,8,"human_resources",0.91,94562,1,1,"E"
39.76,9,"it_support",0.18,80029,0,10.54,"A"
53.79,12,"human_resources",0.79,107282,1,1,"B"
41.41,13,"it_support",0.99,82573,1,6.41,"B"
44.99,8,"customer_service",0.81,90415,0,7.78,"E"
41.01,3,"human_resources",0.59,82044,0,1,"B"
44.83,17,"human_resources",0.01,89855,1,1,"B"
40.13,11,"human_resources",1,80565,1,1,"A"
48.94,5,"human_resources",1,98257,1,1,"E"
46.71,4,"customer_service",1,93542,0,29.28,"C"
44.61,13,"customer_service",0.93,88941,0,45.32,"C"
41.61,7,"customer_service",0.19,83369,0,17.22,"D"
41.84,14,"it_support",0.18,83916,0,7.21,"A"
45.77,8,"human_resources",0,91295,0,1,"D"
44.29,13,"customer_service",0.01,89266,0,100.28,"B"
49.48,13,"human_resources",0.67,98976,1,1,"E"
36.49,8,"customer_service",0.3,72680,0,26.34,"D"
46.39,12,"customer_service",0.21,92905,0,14.55,"C"
47.02,19,"human_resources",0.76,94082,0,1,"B"
